Location,Price,Rooms,Bathrooms,Car Parks,Furnishing,Property Type,Size,Price per Area,Price per Room
mont kiara,2550000,5,5,,Fully Furnished,Condominium,2907,877.1929825,510000
mont kiara,3250000,5,5,,Partly Furnished,Condominium,3704,877.4298056,650000
mont kiara,2550000,5,5,3,Partly Furnished,Condominium,2906,877.4948383,510000
mont kiara,2550000,5,4,2,,Condominium,2906,877.4948383,510000
mont kiara,2550000,5,5,3,Fully Furnished,Condominium,2906,877.4948383,510000
mont kiara,2550000,5,5,3,Partly Furnished,Condominium,2906,877.4948383,510000
mont kiara,2550000,5,5,1,Partly Furnished,Condominium,2906,877.4948383,510000
mont kiara,2550000,5,5,3,Partly Furnished,Condominium,2906,877.4948383,510000
mont kiara,3190000,5,5,3,Partly Furnished,Condominium,3632,878.3039648,638000
mont kiara,3190000,5,5,3,Partly Furnished,Condominium,3632,878.3039648,638000
mont kiara,1790000,,,2,Unfurnished,Condominium,2038,878.3120707,
mont kiara,1650000,4,4,2,Partly Furnished,Condominium,1878,878.5942492,412500
mont kiara,1650000,4,3,2,Unfurnished,Condominium,1878,878.5942492,412500
mont kiara,1650000,4,,,Unfurnished,Condominium,1878,878.5942492,412500
mont kiara,1400000,4,3,,Fully Furnished,Condominium,1593,878.8449466,350000
mont kiara,1400000,4,3,,Fully Furnished,Condominium,1593,878.8449466,350000
mont kiara,1400000,3,2,2,Fully Furnished,Condominium,1593,878.8449466,466666.6667
mont kiara,1670000,4,3,2,Fully Furnished,Condominium,1900,878.9473684,417500
mont kiara,1780000,4,4,3,Fully Furnished,Condominium,2025,879.0123457,445000
mont kiara,1780000,4,4,2,Fully Furnished,Condominium,2025,879.0123457,445000
mont kiara,3280000,6,6,3,Partly Furnished,Condominium,3729,879.592384,546666.6667
mont kiara,3280000,5,4,3,Partly Furnished,Condominium,3729,879.592384,656000
mont kiara,2677840,5,5,3,,Condominium,3043,880,535568
mont kiara,3226960,5,5,3,Fully Furnished,Condominium,3667,880,645392
mont kiara,3227840,5,5,3,Partly Furnished,Condominium,3668,880,645568
mont kiara,3227840,5,5,3,Fully Furnished,Condominium,3668,880,645568
mont kiara,1653000,4,4,2,Partly Furnished,Condominium,1878,880.1916933,413250
mont kiara,3600000,6,6,,Fully Furnished,Condominium,4090,880.195599,600000
mont kiara,3600000,5,4,3,Partly Furnished,Condominium,4090,880.195599,720000
mont kiara,3600000,5,5,3,Partly Furnished,Condominium,4090,880.195599,720000
mont kiara,3600000,5,5,,,Condominium,4090,880.195599,720000
mont kiara,3600000,5,4,3,Partly Furnished,Condominium,4090,880.195599,720000
mont kiara,3600000,5,5,3,Partly Furnished,Condominium,4090,880.195599,720000
mont kiara,3600000,5,4,3,Partly Furnished,Condominium,4090,880.195599,720000
mont kiara,3600000,5,5,,Partly Furnished,Condominium,4090,880.195599,720000
mont kiara,3600000,5,5,3,Partly Furnished,Condominium,4090,880.195599,720000
mont kiara,3600000,5,5,3,Partly Furnished,Condominium,4090,880.195599,720000
mont kiara,3600000,5,6,3,,Condominium,4090,880.195599,720000
mont kiara,3600000,4,4,2,Fully Furnished,Condominium,4090,880.195599,900000
mont kiara,780000,2,2,1,Partly Furnished,Serviced Residence,886,880.3611738,390000
mont kiara,2400000,5,4,2,Partly Furnished,Condominium,2726,880.4108584,480000
mont kiara,751000,1,1,1,Unfurnished,Serviced Residence,853,880.4220399,751000
mont kiara,2200000,5,5,,Partly Furnished,Condominium,2498,880.7045637,440000
mont kiara,2200000,5,5,2,Partly Furnished,Condominium,2498,880.7045637,440000
mont kiara,2200000,5,4,2,,Condominium,2498,880.7045637,440000
mont kiara,2200000,4,4,,Fully Furnished,Condominium,2498,880.7045637,550000
mont kiara,3700000,6,6,,Partly Furnished,Semi-detached House,4200,880.952381,616666.6667
mont kiara,3200000,6,6,3,,Condominium,3632,881.0572687,533333.3333
mont kiara,3200000,5,5,3,Partly Furnished,Condominium,3632,881.0572687,640000
mont kiara,3200000,5,5,3,Partly Furnished,Condominium,3632,881.0572687,640000
mont kiara,3100000,5,5,3,Fully Furnished,Condominium,3514,882.1855435,620000
mont kiara,1800000,4,4,2,Partly Furnished,Condominium,2038,883.218842,450000
mont kiara,1800000,4,4,2,Partly Furnished,Condominium,2038,883.218842,450000
mont kiara,1800000,4,4,2,Unfurnished,Condominium,2038,883.218842,450000
mont kiara,1800000,4,4,,Partly Furnished,Condominium,2038,883.218842,450000
mont kiara,1800000,4,4,,Unfurnished,Condominium,2038,883.218842,450000
mont kiara,1800000,4,4,2,Partly Furnished,Condominium,2038,883.218842,450000
mont kiara,3180000,7,5,5,Fully Furnished,Semi-detached House,3600,883.3333333,454285.7143
mont kiara,2650000,5,4,3,Partly Furnished,Condominium,3000,883.3333333,530000
mont kiara,2650000,4,5,5,Partly Furnished,Condominium,3000,883.3333333,662500
mont kiara,2800000,5,5,3,Partly Furnished,Condominium,3169,883.5594825,560000
mont kiara,2800000,5,5,3,Partly Furnished,Condominium,3169,883.5594825,560000
mont kiara,3500000,6,6,,Partly Furnished,Semi-detached House,3961,883.6152487,583333.3333
mont kiara,1660000,4,4,2,Partly Furnished,Condominium,1878,883.9190628,415000
mont kiara,1660000,4,5,2,Partly Furnished,Condominium,1878,883.9190628,415000
mont kiara,1660000,3,4,2,Unfurnished,Condominium,1878,883.9190628,553333.3333
mont kiara,1790000,4,4,,Partly Furnished,Condominium,2025,883.9506173,447500
mont kiara,1790000,4,5,2,Fully Furnished,Condominium,2025,883.9506173,447500
mont kiara,1280000,4,3,2,Fully Furnished,Condominium,1448,883.9779006,320000
mont kiara,850000,1,1,1,Partly Furnished,Serviced Residence,960,885.4166667,850000
mont kiara,3050000,6,6,,Partly Furnished,Semi-detached House,3444,885.5981417,508333.3333
mont kiara,2080000,4,4,3,Fully Furnished,Condominium,2347,886.2377503,520000
mont kiara,1950000,4,3,2,Fully Furnished,Condominium,2200,886.3636364,487500
mont kiara,635000,1,1,1,Unfurnished,Serviced Residence,716,886.8715084,635000
mont kiara,3300000,5,5,3,Partly Furnished,Condominium,3720,887.0967742,660000
mont kiara,3300000,5,5,3,,Condominium,3720,887.0967742,660000
mont kiara,3300000,5,5,3,,Condominium,3720,887.0967742,660000
mont kiara,810000,3,2,2,Fully Furnished,Serviced Residence,913,887.1851041,270000
mont kiara,2700000,5,4,3,Unfurnished,Condominium,3043,887.2822872,540000
mont kiara,2700000,5,,3,Partly Furnished,Condominium,3043,887.2822872,540000
mont kiara,2250000,4,4,2,Fully Furnished,Condominium,2535,887.5739645,562500
mont kiara,2400000,5,5,3,Partly Furnished,Condominium,2702,888.23094,480000
mont kiara,2400000,5,5,3,Unfurnished,Condominium,2702,888.23094,480000
mont kiara,660000,1,1,,Fully Furnished,Serviced Residence,743,888.2907133,660000
mont kiara,899000,2,2,2,Fully Furnished,Condominium,1012,888.3399209,449500
mont kiara,1800000,4,3,,Fully Furnished,Condominium,2025,888.8888889,450000
mont kiara,1800000,4,5,2,Fully Furnished,Condominium,2025,888.8888889,450000
mont kiara,1800000,4,5,1,Fully Furnished,Condominium,2025,888.8888889,450000
mont kiara,1800000,4,5,2,Fully Furnished,Condominium,2025,888.8888889,450000
mont kiara,1800000,4,4,2,Partly Furnished,Condominium,2025,888.8888889,450000
mont kiara,1800000,4,4,,Partly Furnished,Condominium,2025,888.8888889,450000
mont kiara,3200000,6,6,,Partly Furnished,Semi-detached House,3600,888.8888889,533333.3333
mont kiara,3200000,6,6,,,Semi-detached House,3600,888.8888889,533333.3333
mont kiara,3200000,6,6,3,Fully Furnished,Semi-detached House,3600,888.8888889,533333.3333
mont kiara,3200000,6,6,,Partly Furnished,Semi-detached House,3600,888.8888889,533333.3333
mont kiara,3200000,6,6,,Partly Furnished,Semi-detached House,3600,888.8888889,533333.3333
mont kiara,1800000,3,,,Fully Furnished,Condominium,2025,888.8888889,600000
mont kiara,2400000,4,4,,,Condominium,2700,888.8888889,600000
mont kiara,2400000,4,5,,Partly Furnished,Condominium,2700,888.8888889,600000
mont kiara,2400000,4,5,3,Partly Furnished,Condominium,2700,888.8888889,600000
mont kiara,4000000,6,6,,Fully Furnished,Semi-detached House,4500,888.8888889,666666.6667
mont kiara,3200000,,,,,Condominium,3600,888.8888889,
mont kiara,900000,2,2,,Fully Furnished,Condominium,1012,889.3280632,450000
mont kiara,16000000,6,8,,Partly Furnished,Bungalow,17987,889.5313282,2666666.667
mont kiara,16000000,6,7,,Partly Furnished,Bungalow,17987,889.5313282,2666666.667
mont kiara,1225000,4,3,2,Partly Furnished,Condominium,1377,889.6151053,306250
mont kiara,670000,1,1,,Partly Furnished,Serviced Residence,753,889.7742364,670000
mont kiara,1813820,4,4,2,Partly Furnished,Condominium,2038,890,453455
mont kiara,1579750,3,20,1,Partly Furnished,Serviced Residence,1775,890,526583.3333
mont kiara,3232480,5,5,,Partly Furnished,Condominium,3632,890,646496
mont kiara,3640100,5,5,3,Partly Furnished,Condominium,4090,890,728020
mont kiara,6500000,7,6,,Partly Furnished,Bungalow,7300,890.4109589,928571.4286
mont kiara,789000,,2,2,Partly Furnished,Serviced Residence,886,890.5191874,
mont kiara,2560000,4,5,2,Partly Furnished,Condominium,2874,890.7446068,640000
mont kiara,3270600,6,6,,Partly Furnished,Condominium,3671,890.9289022,545100
mont kiara,1800000,4,4,2,,Condominium,2020,891.0891089,450000
mont kiara,1800000,4,4,2,Unknown,Condominium,2020,891.0891089,450000
mont kiara,1999000,4,4,2,Fully Furnished,Condominium,2243,891.2171199,499750
mont kiara,1000000,3,2,2,,Condominium,1122,891.2655971,333333.3333
mont kiara,3100000,5,5,3,Fully Furnished,Condominium,3478,891.3168488,620000
mont kiara,1000200,3,2,2,,Condominium,1122,891.4438503,333400
mont kiara,3100000,5,5,,Fully Furnished,Condominium,3477,891.5731953,620000
mont kiara,790000,2,2,2,Partly Furnished,Serviced Residence,886,891.6478555,395000
mont kiara,2000000,4,3,2,,Condominium,2243,891.6629514,500000
mont kiara,1350000,2,,4,Fully Furnished,Condominium,1514,891.677675,675000
mont kiara,790400,2,2,2,Partly Furnished,Serviced Residence,886,892.0993228,395200
mont kiara,790480,2,2,2,Partly Furnished,Serviced Residence,886,892.1896163,395240
mont kiara,3650000,6,5,3,,Condominium,4090,892.4205379,608333.3333
mont kiara,3650000,6,5,3,,Condominium,4090,892.4205379,608333.3333
mont kiara,1250000,2,1,1,,Serviced Residence,1400,892.8571429,625000
mont kiara,1250000,2,1,1,Partly Furnished,Serviced Residence,1400,892.8571429,625000
mont kiara,16000000,7,9,,,Bungalow,17900,893.8547486,2285714.286
mont kiara,1800000,4,3,2,Fully Furnished,Condominium,2013,894.1877794,450000
mont kiara,1800000,4,3,2,Fully Furnished,Condominium,2013,894.1877794,450000
mont kiara,770000,2,2,1,Fully Furnished,Serviced Residence,861,894.3089431,385000
mont kiara,4200000,5,5,3,Fully Furnished,Condominium,4696,894.3781942,840000
mont kiara,1680000,4,4,2,Partly Furnished,Condominium,1878,894.5686901,420000
mont kiara,2600000,5,6,3,Partly Furnished,Condominium,2906,894.7006194,520000
mont kiara,4250000,6,6,,Partly Furnished,Semi-detached House,4750,894.7368421,708333.3333
mont kiara,4200000,5,5,3,Partly Furnished,Condominium,4694,894.7592671,840000
mont kiara,3250000,5,6,3,,Condominium,3632,894.8237885,650000
mont kiara,3250000,5,6,3,,Condominium,3632,894.8237885,650000
mont kiara,1050000,1,1,1,Unfurnished,Serviced Residence,1173,895.140665,1050000
mont kiara,1880000,4,3,3,Fully Furnished,Condominium,2100,895.2380952,470000
mont kiara,4300000,7,5,4,Partly Furnished,Semi-detached House,4800,895.8333333,614285.7143
mont kiara,4000000,6,6,4,,Serviced Residence,4465,895.8566629,666666.6667
mont kiara,3150000,5,5,3,,Condominium,3514,896.4143426,630000
mont kiara,2730000,5,5,3,Partly Furnished,Condominium,3043,897.1409793,546000
mont kiara,2730000,3,3,1,Fully Furnished,Condominium,3043,897.1409793,910000
mont kiara,1430000,4,4,2,Fully Furnished,Condominium,1593,897.6773384,357500
mont kiara,1430000,3,3,2,Fully Furnished,Condominium,1593,897.6773384,476666.6667
mont kiara,1300000,4,2,2,Fully Furnished,Condominium,1448,897.7900552,325000
mont kiara,1300000,4,3,2,Partly Furnished,Condominium,1448,897.7900552,325000
mont kiara,1300000,4,3,2,Fully Furnished,Condominium,1448,897.7900552,325000
mont kiara,1300000,4,3,2,Fully Furnished,Condominium,1448,897.7900552,325000
mont kiara,1300000,4,4,2,Fully Furnished,Condominium,1448,897.7900552,325000
mont kiara,1300000,4,4,2,Partly Furnished,Condominium,1448,897.7900552,325000
mont kiara,1300000,3,3,2,Partly Furnished,Condominium,1448,897.7900552,433333.3333
mont kiara,2980000,4,,,Partly Furnished,Condominium,3317,898.4021706,745000
mont kiara,1860000,4,4,2,Partly Furnished,Condominium,2070,898.5507246,465000
mont kiara,1860000,4,4,2,Partly Furnished,Condominium,2070,898.5507246,465000
mont kiara,4700000,5,5,2,Partly Furnished,Bungalow,5230,898.6615679,940000
mont kiara,4000000,5,5,,Fully Furnished,Bungalow,4450,898.8764045,800000
mont kiara,16000000,5,6,15,Partly Furnished,Bungalow,17800,898.8764045,3200000
mont kiara,1800000,3,2,1,Partly Furnished,Condominium,2002,899.1008991,600000
mont kiara,2700000,4,4,3,Fully Furnished,Condominium,3003,899.1008991,675000
mont kiara,2430000,5,5,3,,Condominium,2702,899.3338268,486000
mont kiara,2850000,5,6,,Partly Furnished,Condominium,3169,899.3373304,570000
mont kiara,2850000,5,5,3,Fully Furnished,Condominium,3169,899.3373304,570000
mont kiara,2850000,5,5,,Partly Furnished,Condominium,3169,899.3373304,570000
